title,type,house,area,price,lease,region,floor,orient,elevator,parking
合租 · 三卫家园北苑 4室1厅,4室1厅1卫,合租,10㎡,1114,1~2年,江干,7/17层,朝东,暂无数据,暂无数据
合租 · 三卫家园北苑 3室1厅,3室1厅1卫,合租,6㎡,879,1~2年,江干,4/16层,朝南,暂无数据,暂无数据
合租 · 三卫家园北苑 3室1厅,3室1厅1卫,合租,6㎡,1158,1~2年,江干,4/16层,朝南,暂无数据,暂无数据
合租 · 三卫家园北苑 3室1厅,3室1厅1卫,合租,8㎡,1123,1~2年,江干,4/16层,朝南,暂无数据,暂无数据
中海御道 4室2厅 20000元,4室2厅3卫,租赁方式未知,238㎡,20000,暂无数据,江干,中楼层/29层,朝南,有,暂无数据
整租 · 两房朝南，采光好，中等装修，拎包入住,3室2厅1卫,整租,89㎡,3200,1~2年,江干,中楼层/23层,朝南,暂无数据,暂无数据
泊林印象 3室2厅 4800元,3室2厅2卫,租赁方式未知,130㎡,4800,暂无数据,江干,中楼层/16层,朝南,有,暂无数据
合租 · 景瑞御华府 3室1厅,3室1厅1卫,合租,17㎡,860,4~24个月,余杭,16/24层,朝南,有,免费使用
合租 · 丰润家园 4室1厅,4室1厅2卫,合租,18㎡,1881,1~2年,萧山,17/26层,朝南,暂无数据,暂无数据
合租 · 安坝坊 3室1厅,3室1厅3卫,合租,16㎡,1470,3~6个月,西湖,3/11层,朝北,有,租用车位
合租 · 袁家新院 4室1厅,4室1厅1卫,合租,15㎡,1400,3~12个月,拱墅,23/23层,朝南,暂无数据,暂无数据
合租 · 袁家新院 4室1厅,4室1厅1卫,合租,18㎡,1400,3~12个月,拱墅,23/23层,朝东,暂无数据,暂无数据
合租 · 袁家新院 4室1厅,4室1厅1卫,合租,12㎡,1200,3~12个月,拱墅,23/23层,朝北,暂无数据,暂无数据
合租 · 阳光郡 5室2厅,5室2厅2卫,合租,16㎡,1580,6~12个月,拱墅,2/28层,朝南,有,租用车位
合租 · 庆隆苑 5室0厅 跃复一体,5室0厅5卫,合租,9㎡,1000,2~12个月,拱墅,6/6层,朝南,无,租用车位
合租 · 星桥锦绣嘉苑 1室0厅,1室0厅1卫,合租,26㎡,1950,6~12个月,拱墅,15/25层,朝南,暂无数据,免费使用
合租 · 星桥锦绣嘉苑 1室0厅,1室0厅1卫,合租,20㎡,1800,6~12个月,拱墅,12/25层,朝南,暂无数据,免费使用
合租 · 雍荣华庭 4室1厅,4室1厅2卫,合租,25㎡,1620,6~8个月,拱墅,19/27层,朝南,暂无数据,租用车位
合租 · 雍荣华庭 5室2厅,5室2厅2卫,合租,18㎡,1800,6~12个月,拱墅,14/31层,朝南,暂无数据,租用车位
合租 · 雍荣华庭 3室1厅,3室1厅1卫,合租,22㎡,1670,6~12个月,拱墅,12/27层,朝南,暂无数据,暂无数据
合租 · 雍荣华庭 4室1厅,4室1厅2卫,合租,24㎡,1600,6~12个月,拱墅,19/23层,朝南,暂无数据,租用车位
合租 · 雍荣华庭 5室1厅,5室1厅2卫,合租,35㎡,1800,6~12个月,拱墅,15/32层,朝南,暂无数据,租用车位
合租 · 都市水乡水曲苑 3室1厅,3室1厅1卫,合租,25㎡,1300,6~12个月,拱墅,4/7层,朝西,有,租用车位
合租 · 都市水乡水映苑 3室1厅,3室1厅1卫,合租,18㎡,1600,6~12个月,拱墅,7/16层,朝西,暂无数据,租用车位
整租 · 复地壹中心 1室1厅,1室1厅1卫,整租,50㎡,2800,1~3个月,拱墅,20/23层,朝南,有,租用车位
整租 · 复地壹中心 1室1厅,1室1厅1卫,整租,50㎡,2800,1个月以上,拱墅,23/23层,朝南,有,租用车位
整租 · 复地壹中心 2室1厅,2室1厅1卫,整租,60㎡,3200,1个月以上,拱墅,15/23层,朝西,暂无数据,租用车位
整租 · 中国铁建国际汇 1室1厅 跃层,1室1厅1卫,整租,65㎡,3150,1~2年,拱墅,10/19层,朝向暂无,有,租用车位
整租 · 中国铁建国际汇 1室0厅,1室0厅1卫,整租,33㎡,2750,1~12个月,拱墅,17/19层,朝向暂无,有,租用车位
整租 · 中国铁建国际汇 1室0厅,1室0厅1卫,整租,25㎡,2750,1~2年,拱墅,13/19层,朝向暂无,暂无数据,租用车位
合租 · 蚕花园永庆坊 4室1厅,4室1厅1卫,合租,22㎡,2040,3个月以上,拱墅,6/7层,朝南,无,暂无数据
整租 · 锦文雅苑 1室0厅,1室0厅1卫,整租,30㎡,2000,1~2年,拱墅,23/27层,朝南,暂无数据,租用车位
整租 · 复地壹中心 1室1厅,1室1厅1卫,整租,50㎡,3000,1个月以上,拱墅,23/23层,朝南,有,租用车位
整租 · 星桥锦绣嘉苑 1室0厅,1室0厅1卫,整租,20㎡,1800,1年,拱墅,24/24层,朝南,暂无数据,租用车位
合租 · 德信晓宸 4室1厅,4室1厅2卫,合租,15㎡,1500,6~12个月,拱墅,20/20层,朝北,暂无数据,租用车位
整租 · 庆隆苑 2室2厅,2室2厅1卫,整租,83㎡,5500,3个月以上,拱墅,10/18层,朝南,有,租用车位
整租 · 九龙仓珑玺 4室2厅,4室2厅2卫,整租,89㎡,6500,7~12个月,拱墅,9/24层,朝南,暂无数据,租用车位
整租 · 九龙仓珑玺 4室1厅,4室1厅2卫,整租,89㎡,6500,7~12个月,拱墅,8/8层,朝南,暂无数据,租用车位
整租 · 凯德视界 2室2厅,2室2厅1卫,整租,90㎡,4300,1年以上,拱墅,3/22层,朝南,有,租用车位
合租 · 秀里华庭 3室1厅,3室1厅3卫,合租,16㎡,1400,3~6个月,西湖,10/22层,朝南,暂无数据,租用车位
合租 · 安坝坊 3室1厅,3室1厅3卫,合租,18㎡,1470,3~6个月,西湖,11/11层,朝北,有,暂无数据
文苑小区 2室1厅 4300元,2室1厅1卫,租赁方式未知,60㎡,4300,暂无数据,西湖,中楼层/7层,朝南,无,暂无数据
龙湖水晶郦城 3室2厅 4200元,3室2厅1卫,租赁方式未知,86㎡,4200,暂无数据,西湖,中楼层/34层,朝南,暂无数据,暂无数据
庆丰新村 2室1厅 4500元,2室1厅1卫,租赁方式未知,65㎡,4500,暂无数据,西湖,低楼层/5层,朝南 北,暂无数据,暂无数据
外东山弄 2室1厅 5700元,2室1厅1卫,租赁方式未知,76㎡,5700,暂无数据,西湖,高楼层/6层,朝南 北,无,暂无数据
中海西溪华府 3室2厅 5700元,3室2厅1卫,租赁方式未知,89㎡,5700,暂无数据,西湖,低楼层/11层,朝东 南 西南 西,有,暂无数据
山水人家白沙岛 4室2厅 9000元,4室2厅2卫,租赁方式未知,169㎡,9000,暂无数据,西湖,中楼层/11层,朝南,有,暂无数据
整租 · 秀里华庭 3室1厅,3室1厅3卫,整租,70㎡,3800,3~6个月,西湖,18/23层,朝南,暂无数据,租用车位
合租 · 秀里华庭 4室1厅,4室1厅4卫,合租,22㎡,1450,1~6个月,西湖,17/23层,朝南,暂无数据,租用车位
曙光路小区 2室1厅 3700元,2室1厅1卫,租赁方式未知,56㎡,3700,暂无数据,西湖,未知/0层,朝南,有,暂无数据
中海定山府 4室2厅 7600元,4室2厅3卫,租赁方式未知,180㎡,7600,暂无数据,西湖,中楼层/17层,朝南,有,暂无数据
爱尚里 1室1厅 2500元,1室1厅1卫,租赁方式未知,50㎡,2500,暂无数据,西湖,高楼层/13层,朝南,暂无数据,暂无数据
合租 · 秀里华庭 3室1厅,3室1厅3卫,合租,22㎡,1370,3~6个月,西湖,7/23层,朝南,暂无数据,免费使用
整租 · 西溪锋尚苑 3室1厅 4500元,3室1厅1卫,整租,55㎡,4500,1年以内,西湖,高楼层/7层,朝南,有,暂无数据
金地自在城 3室2厅 4700元,3室2厅1卫,租赁方式未知,89㎡,4700,暂无数据,西湖,高楼层/18层,朝南,有,暂无数据
爱尚里 1室1厅 2400元,1室1厅1卫,租赁方式未知,40㎡,2400,暂无数据,西湖,中楼层/13层,朝北,暂无数据,暂无数据
整租 · 西溪路俩房，近浙大，蚂蚁z空间，支付宝，浙大科技园,2室1厅1卫,整租,70㎡,4700,1~2年,西湖,中楼层/4层,朝南,暂无数据,暂无数据
西溪诚园知敬苑 4室2厅 18000元,4室2厅3卫,租赁方式未知,182㎡,18000,暂无数据,西湖,低楼层/13层,朝南,有,暂无数据
庆丰新村 2室1厅 3850元,2室1厅1卫,租赁方式未知,50㎡,3850,暂无数据,西湖,中楼层/6层,朝南,无,暂无数据
整租 · 宝嘉誉府 3室2厅 4500元,3室2厅1卫,整租,89㎡,4500,2~3年,西湖,中楼层/19层,朝南,暂无数据,暂无数据
整租 · 金都城市芯宇，品茶，品酒，品生活，等您来评鉴,1室1厅1卫,整租,76㎡,7500,1~2年,西湖,中楼层/29层,朝南,有,暂无数据
登新公寓 2室1厅 3900元,2室1厅1卫,租赁方式未知,60㎡,3900,暂无数据,西湖,中楼层/6层,朝南,暂无数据,暂无数据
厚诚公寓 2室2厅 3400元,2室2厅1卫,租赁方式未知,90㎡,3400,暂无数据,西湖,低楼层/6层,朝南,无,暂无数据
合租 · 紫金西苑 4室1厅,4室1厅2卫,合租,12㎡,1285,1~2年,西湖,14/18层,朝南,暂无数据,暂无数据
合租 · 紫金西苑 4室1厅,4室1厅2卫,合租,20㎡,1606,1~2年,西湖,15/15层,朝南,暂无数据,暂无数据
整租 · 浙大玉泉校区，文化气息浓厚，交通便利配套设施完善,3室1厅1卫,整租,74㎡,5300,1年以内,西湖,高楼层/5层,朝南,暂无数据,暂无数据
合租 · 丰润家园 4室1厅,4室1厅2卫,合租,18㎡,1881,1~2年,萧山,16/22层,朝南,暂无数据,暂无数据
科尔世纪外滩 3室2厅 2000元,3室2厅2卫,租赁方式未知,89㎡,2000,暂无数据,萧山,高楼层/30层,朝南,有,暂无数据
广泽小区 2室1厅 3000元,2室1厅1卫,租赁方式未知,80㎡,3000,暂无数据,萧山,高楼层/25层,朝南,暂无数据,暂无数据
合租 · 绿都御景蓝湾 4室1厅,4室1厅2卫,合租,20㎡,1178,1~2年,萧山,9/30层,朝南,暂无数据,暂无数据
花城名苑 3室2厅 3800元,3室2厅1卫,租赁方式未知,82㎡,3800,暂无数据,萧山,中楼层/6层,朝南,无,暂无数据
整租 · 得力名望府 4室1厅 5000元,4室1厅2卫,整租,112㎡,5000,暂无数据,萧山,中楼层/25层,朝南,暂无数据,暂无数据
南润名座 2室2厅 4000元,2室2厅1卫,租赁方式未知,85㎡,4000,暂无数据,萧山,中楼层/20层,朝南,有,暂无数据
丰润家园 2室1厅 4200元,2室1厅1卫,租赁方式未知,79㎡,4200,暂无数据,萧山,低楼层/20层,朝南,暂无数据,暂无数据
华瑞晴庐 2室1厅 4200元,2室1厅1卫,租赁方式未知,90㎡,4200,暂无数据,萧山,低楼层/33层,朝南,有,暂无数据
融创东南海 3室2厅 4200元,3室2厅2卫,租赁方式未知,89㎡,4200,暂无数据,萧山,低楼层/27层,朝南,有,暂无数据
合租 · 融创东南海 4室1厅,4室1厅2卫,合租,18㎡,1182,1~2年,萧山,26/30层,朝南,暂无数据,暂无数据
合租 · 绿都御景蓝湾 4室1厅,4室1厅2卫,合租,18㎡,1166,1~2年,萧山,2/11层,朝南,暂无数据,暂无数据
郡望府 4室2厅 4500元,4室2厅2卫,租赁方式未知,89㎡,4500,暂无数据,萧山,低楼层/27层,朝南,有,暂无数据
众安景海湾 5室2厅 4500元,5室2厅2卫,租赁方式未知,159㎡,4500,暂无数据,萧山,高楼层/31层,朝南,有,暂无数据
整租 · 花城名苑 5室3厅 3500元,5室3厅2卫,整租,84㎡,3500,暂无数据,萧山,高楼层/6层,朝南,无,暂无数据
科尔世纪外滩 4室2厅 3000元,4室2厅2卫,租赁方式未知,132㎡,3000,暂无数据,萧山,高楼层/30层,朝南,有,暂无数据
美之园西区 3室2厅 4500元,3室2厅1卫,租赁方式未知,110㎡,4500,暂无数据,萧山,中楼层/11层,朝南 北,有,暂无数据
四房两卫毛坯房，中间楼层，诚心出租,4室1厅2卫,租赁方式未知,97㎡,4000,暂无数据,萧山,高楼层/27层,朝南,有,暂无数据
装修清爽，适合一家人，可以看房，欢迎联系,3室2厅1卫,租赁方式未知,85㎡,6500,暂无数据,萧山,高楼层/33层,朝南,有,暂无数据
天汇园星云地带 1室0厅 2600元,1室0厅1卫,租赁方式未知,40㎡,2600,暂无数据,萧山,高楼层/19层,朝南,有,暂无数据
丰润家园 4室1厅 6800元,4室1厅2卫,租赁方式未知,120㎡,6800,暂无数据,萧山,高楼层/25层,朝南,暂无数据,暂无数据
金帝金色钱塘 4室2厅 7500元,4室2厅2卫,租赁方式未知,120㎡,7500,暂无数据,萧山,高楼层/18层,朝南,有,暂无数据
东南海 楼层好 南北通透 采光充足 拎包即入住 诚租,3室1厅1卫,租赁方式未知,79㎡,4300,暂无数据,萧山,高楼层/27层,朝南,暂无数据,暂无数据
新城香悦奥府！南北通透！4房2厅2卫！户型正,4室2厅2卫,租赁方式未知,117㎡,6500,暂无数据,萧山,低楼层/27层,朝南,有,暂无数据
新城香悦奥府！南北通透！3房2厅2卫！户型正,3室0厅2卫,租赁方式未知,88㎡,5500,暂无数据,萧山,低楼层/27层,朝南,有,暂无数据
回澜南园 3室1厅 3500元,3室1厅1卫,租赁方式未知,60㎡,3500,暂无数据,萧山,高楼层/6层,朝南,无,暂无数据
东南钱江蓝湾 2室1厅 3000元,2室1厅1卫,租赁方式未知,118㎡,3000,暂无数据,萧山,高楼层/7层,朝南,暂无数据,暂无数据
江南风尚铭楼 2室1厅 3000元,2室1厅1卫,租赁方式未知,50㎡,3000,暂无数据,萧山,高楼层/14层,朝南,无,暂无数据
中港罗兰小镇 3室2厅 2500元,3室2厅1卫,租赁方式未知,109㎡,2500,暂无数据,余杭,低楼层/18层,朝南 北,有,暂无数据
融创瑷颐湾 3室1厅 5000元,3室1厅1卫,租赁方式未知,89㎡,5000,暂无数据,余杭,高楼层/27层,朝南,暂无数据,暂无数据
整租 · 绿城莲园 高品质小区 开发商装修三房 拎包入住,4室2厅2卫,整租,143㎡,5000,1年以内,余杭,中楼层/25层,朝南 北,有,暂无数据
合租 · 乔中永和苑 3室1厅,3室1厅1卫,合租,15㎡,1100,4~24个月,余杭,6/6层,朝南,暂无数据,租用车位
合租 · 乔中永和苑 4室1厅,4室1厅2卫,合租,13㎡,900,4~24个月,余杭,5/6层,朝北,暂无数据,租用车位
合租 · 朗诗花漫里 4室1厅,4室1厅1卫,合租,13㎡,1060,4~24个月,余杭,3/7层,朝北,无,租用车位
合租 · 朗诗花漫里 4室1厅,4室1厅1卫,合租,12㎡,992,4~24个月,余杭,3/7层,朝北,无,租用车位
合租 · 保亿风景晨园 4室1厅,4室1厅2卫,合租,16㎡,1050,4~12个月,余杭,25/25层,朝南,暂无数据,租用车位
合租 · 景瑞御华府 4室1厅,4室1厅2卫,合租,12㎡,645,4~12个月,余杭,24/24层,朝北,有,租用车位
金地西溪风华 4室2厅 10000元,4室2厅2卫,租赁方式未知,157㎡,10000,暂无数据,余杭,中楼层/6层,朝东南,无,暂无数据
西溪蓝海 1室1厅 2700元,1室1厅1卫,租赁方式未知,33㎡,2700,暂无数据,余杭,中楼层/23层,朝西,有,暂无数据
合租 · 水汀人家 3室1厅,3室1厅1卫,合租,16㎡,1450,3~12个月,余杭,13/17层,朝南,暂无数据,免费使用
富力天贸广场 2室1厅 4500元,2室1厅1卫,租赁方式未知,77㎡,4500,暂无数据,余杭,高楼层/10层,朝东 东南 南 西南,有,暂无数据
富力天贸广场 1室1厅 3900元,1室1厅1卫,租赁方式未知,53㎡,3900,暂无数据,余杭,中楼层/10层,朝东 东南 南 西,有,暂无数据
合租 · 滨江西溪之星 5室1厅,5室1厅2卫,合租,14㎡,1690,1~2年,余杭,4/7层,朝南,暂无数据,暂无数据
翡翠城二期 3室2厅 6000元,3室2厅2卫,租赁方式未知,182㎡,6000,暂无数据,余杭,低楼层/5层,朝东 东南 南,有,暂无数据
万通时尚公馆 3室2厅 4200元,3室2厅1卫,租赁方式未知,89㎡,4200,暂无数据,余杭,中楼层/31层,朝南,有,暂无数据
富力西溪悦居 3室2厅 8000元,3室2厅2卫,租赁方式未知,131㎡,8000,暂无数据,余杭,低楼层/11层,朝东 东南 南,有,暂无数据
广厦天都城天漾 3室1厅 2000元,3室1厅1卫,租赁方式未知,89㎡,2000,暂无数据,余杭,中楼层/17层,朝南 北,暂无数据,暂无数据
新湖菲林山 5室1厅 4800元,5室1厅2卫,租赁方式未知,150㎡,4800,暂无数据,余杭,中楼层/7层,朝东 东南 南 西南,暂无数据,暂无数据
平瑞瑞和园 3室2厅 3600元,3室2厅1卫,租赁方式未知,89㎡,3600,暂无数据,余杭,低楼层/11层,朝南,暂无数据,暂无数据
玉都佳苑 2室2厅 2500元,2室2厅1卫,租赁方式未知,79㎡,2500,暂无数据,余杭,中楼层/5层,朝南 北,暂无数据,暂无数据
整租 · 科技城一室，楼层高采光好；看房方便诚心出租,1室1厅1卫,整租,45㎡,2600,1年以内,余杭,中楼层/23层,朝东,有,暂无数据
西溪蓝海 1室1厅 3000元,1室1厅1卫,租赁方式未知,38㎡,3000,暂无数据,余杭,高楼层/23层,朝南,有,暂无数据
合租 · 西溪蓝海 5室1厅,5室1厅2卫,合租,13㎡,1630,1~2年,余杭,3/11层,朝南,暂无数据,暂无数据
华元西溪欢乐城 3室1厅 3600元 复式,3室1厅1卫,租赁方式未知,44㎡,3600,暂无数据,余杭,中楼层/14层,朝南,有,暂无数据
西溪蓝海 1室1厅 2500元,1室1厅1卫,租赁方式未知,38㎡,2500,暂无数据,余杭,高楼层/23层,朝西,有,暂无数据
世纪嘉园 3室1厅 3000元,3室1厅1卫,租赁方式未知,124㎡,3000,暂无数据,余杭,高楼层/6层,朝南,无,暂无数据
整租 · 钱塘航空大厦 1室1厅 11500元,1室1厅0卫,整租,122㎡,11500,1年以内,江干,低楼层/38层,朝西 西北,有,暂无数据
合租 · 景瑞申花壹号院 4室1厅,4室1厅4卫,合租,25㎡,2300,6~12个月,拱墅,15/26层,朝东,暂无数据,租用车位
合租 · 三宝郡庭 3室1厅,3室1厅2卫,合租,35㎡,2700,3~12个月,拱墅,28/33层,朝南,暂无数据,租用车位
整租 · 大关西八苑 1室1厅,1室1厅1卫,整租,40㎡,2600,1~12个月,拱墅,2/6层,朝南,暂无数据,租用车位
整租 · 大关西八苑 1室0厅,1室0厅1卫,整租,20㎡,2200,1~12个月,拱墅,2/6层,朝南,暂无数据,租用车位
整租 · 大关西八苑 1室0厅,1室0厅1卫,整租,28㎡,2400,1~12个月,拱墅,2/6层,朝南,暂无数据,租用车位
整租 · 大关西八苑 1室0厅,1室0厅1卫,整租,22㎡,2300,1~12个月,拱墅,3/6层,朝南,暂无数据,租用车位
整租 · 大关西八苑 1室0厅,1室0厅1卫,整租,18㎡,2100,1~12个月,拱墅,3/6层,朝南,暂无数据,租用车位
整租 · 杭钢尚堂府 3室1厅,3室1厅2卫,整租,89㎡,4600,1~3年,拱墅,11/23层,朝南,暂无数据,暂无数据
整租 · 平安雅苑 3室1厅,3室1厅1卫,整租,89㎡,3500,1~2年,拱墅,10/23层,朝南,暂无数据,免费使用
整租 · 平安雅苑 2室1厅,2室1厅1卫,整租,70㎡,2700,3~24个月,拱墅,10/23层,朝南 北,暂无数据,免费使用
合租 · 七古登人家 3室1厅,3室1厅1卫,合租,15㎡,1700,3~24个月,拱墅,18/23层,朝南,暂无数据,免费使用
合租 · 平安雅苑 4室1厅,4室1厅2卫,合租,15㎡,1250,1~2年,拱墅,2/18层,朝东,暂无数据,暂无数据
整租 · 七古登人家 2室1厅,2室1厅1卫,整租,65㎡,3750,3~24个月,拱墅,16/23层,朝南,暂无数据,免费使用
整租 · 平安雅苑 2室1厅,2室1厅1卫,整租,66㎡,2700,1~2年,拱墅,3/23层,朝东南,暂无数据,免费使用
合租 · 平安雅苑 3室1厅,3室1厅2卫,合租,22㎡,1400,6~36个月,拱墅,19/23层,朝南,暂无数据,免费使用
合租 · 平安雅苑 3室1厅,3室1厅2卫,合租,18㎡,1450,3~36个月,拱墅,19/23层,朝南,暂无数据,免费使用
整租 · 平安雅苑 2室1厅,2室1厅1卫,整租,68㎡,2900,3~24个月,拱墅,7/23层,朝南,暂无数据,免费使用
整租 · 平安雅苑 3室1厅,3室1厅1卫,整租,90㎡,3600,3个月以上,拱墅,5/23层,朝南 北,暂无数据,租用车位
合租 · 平安雅苑 4室2厅,4室2厅2卫,合租,35㎡,1300,1~2年,拱墅,4/23层,朝南,暂无数据,免费使用
合租 · 平安雅苑 4室2厅,4室2厅2卫,合租,13㎡,950,3个月以上,拱墅,12/23层,朝北,暂无数据,免费使用
合租 · 平安雅苑 4室2厅,4室2厅2卫,合租,20㎡,1380,3个月以上,拱墅,12/23层,朝南,暂无数据,免费使用
