name,type,price,star,comment,taste,env,service,recommend.0,recommend.1,recommend.2,zone,address
王记私房菜,私房菜,,该商户暂无星级,,,,,鸡汁小酥肉,尖椒笋干炒毛豆子,宫保鸡丁,朝晖地区,上塘路86-1号
福记私房菜,私房菜,,该商户暂无星级,,,,,莴苣肉丝,西红柿蛋汤,紫菜蛋汤,开发区/高教园,滨康二苑50号商铺
万家厨房(特色炒菜·面条),私房菜,,该商户暂无星级,,,,,香煎红烧带鱼,美味生炒鸡,特色干锅鸭,闻堰,闻堰街道万达中路156号
竹馬弈私房菜,私房菜,,该商户暂无星级,,,,,卤儿炒饭,绝味小龙虾,手剥笋,开发区/高教园,西兴街道缤纷街599号钱塘星宇大厦1幢101-9室
陈记私房菜(涌金美食城店),私房菜,,该商户暂无星级,,,,,东北大米,青菜豆腐羹,酸辣羹,吴山广场/河坊街,延安路135、137、139号三层104-1号
炸炸儿,私房菜,,该商户暂无星级,,,,,雅片鱼尾,爆浆芝士鸡排,正新大鸡排,开发区/高教园,长河街道江汉路1786号钱龙大厦1324室
鱼北北(万达店),私房菜,,该商户暂无星级,,,,,秘制卤鸡爪,秘制五香鸭头,秘制卤鸭掌,万达广场,金街商业中心4-2-248
店小二私房菜,私房菜,,该商户暂无星级,,,,,,,,信义坊,和睦路2号南侧-10
阿妈厨房,私房菜,,该商户暂无星级,,,,,剁椒鱼头,香辣牛杂,凉拌木耳,萧山区,宁围街道佳丰南苑丰西路42号
道味私房菜,私房菜,,该商户暂无星级,,,,,,,,城站火车站,凯旋路61号
胖嫂私房菜(未来科技城店),私房菜,,该商户暂无星级,,,,,胖嫂雪菜蛋炒饭,松花豆腐,油炸花生米,海创园,三维智汇中心3号楼2单元206
路上餐厅,私房菜,,该商户暂无星级,,,,,红烧排骨盖浇饭,路上炒粉干,路上蛋炒饭,千岛湖风景区,南景路262号
袁师傅私厨,私房菜,,该商户暂无星级,,,,,,,,西湖区,袁浦街368号
威欧餐厅,私房菜,,该商户暂无星级,,,,,匈牙利猪软骨焗饭,洋食屋风土豆泥,法式牛腩焗饭,首尔印象,转塘街道之江泰景大厦3号楼610室
龍記酥鱼,私房菜,,该商户暂无星级,,,,,椒盐排骨,椒盐里脊,龍记狮子头,半山,半山农贸市场43号
鲜中鲜私厨,私房菜,,该商户暂无星级,,,,,农家土鸡煲,火辣辣的热狗,番茄牛腩,海创园,五常街道海兴路瑞谷中心
桐庐私房菜(鑫都汇店),私房菜,,该商户暂无星级,,,,,肉片腐竹,虎邦牛肉酱,蒜泥生菜,开发区/高教园,鑫都汇1幢204商铺17号
品泽美食美客,私房菜,,该商户暂无星级,,,,,青菜饭,黄瓜饭,青椒肉丝盖浇饭,萧山高教园,耕文路1108号
零点烧烤,私房菜,,该商户暂无星级,,,,,香辣螺丝虾,十三香螺丝虾,海带丝,临平,临平南大街165号
温州私房菜,私房菜,,该商户暂无星级,,,,,鱼香肉丝木桶饭,牛肉木桶饭,烤金针菇,乔司,乔司街道仙塘西街31号102室
缘来居,私房菜,,该商户暂无星级,,,,,,,,余杭区,黄湖镇横湖路78号
小嘴巴私房菜(鑫都汇店),私房菜,,该商户暂无星级,,,,,大果粒,雪花啤酒,听雪碧,开发区/高教园,江陵路336号鑫都汇1幢203
吴狄土鸡,私房菜,,该商户暂无星级,,,,,,,,玲珑山附近,石镜街1583
优妈私厨,私房菜,,该商户暂无星级,,,,,,,,桐庐县其他,云栖中路与大联路交叉口东150米
厨禾私房菜,私房菜,,该商户暂无星级,,,,,,,,闻堰,万达中路265号
玖零后私家厨房,私房菜,,该商户暂无星级,,,,,,,,开发区/高教园,江南大道联庄二区58号401室
妈妈私房菜(鑫都汇店),私房菜,,该商户暂无星级,,,,,小炒牛肉,爆炒猪头肉,水煮鱼片,开发区/高教园,江陵路鑫都汇1幢204商铺14号
建德厨味坊土菜馆,私房菜,,该商户暂无星级,,,,,蛋黄南瓜,土烧鱼头,尖椒肉末笋干,丁桥,明珠街448
味全肉蟹煲(熊猫星厨美食城店),私房菜,,该商户暂无星级,,,,,公母大闸蟹,花生米,江小白,古墩路沿线,古墩路701号紫金广场B座501室
私房馆子,私房菜,,该商户暂无星级,,,,,,,,古墩路沿线,古墩路513号
一品香,私房菜,,该商户暂无星级,,,,,干豆角烧肉,雪菜肉丝地衣,红烧豆腐鱼,海创园,向往街三维智汇中心3号楼2楼
巧妇人,私房菜,,该商户暂无星级,,,,,,,,江干区,天城路1号杭州东站3F层
家味堂私房菜,私房菜,,该商户暂无星级,,,,,,,,乐慧购物中心,东港路218号
伍大厨私房,私房菜,,该商户暂无星级,,,,,,,,桐庐县其他,桐庐县云栖中路迎春南路28号
罗可可私房菜,私房菜,,该商户暂无星级,,,,,,,,余杭区,金昌路管家塘新苑7-14号
杨记私房菜,私房菜,,该商户暂无星级,,,,,,,,江干区,天阳九筑234幢126号
厨娘的私房,私房菜,,该商户暂无星级,,,,,,,,北干,永久路522
喝红酒私房菜,私房菜,,该商户暂无星级,,,,,,,,萧山区,金色钱塘北区13幢3单元1501
蒸鸡@私房菜,私房菜,,该商户暂无星级,,,,,,,,下城区,石祥路48-2号104室
渝渔香,私房菜,,该商户暂无星级,,,,,雪碧,里脊肉,鸭胗,富阳区其他,富春街道恩波大道718号
辣上瘾,私房菜,,该商户暂无星级,,,,,,,,开发区/高教园,滨和路1010号附近
鼎高高,私房菜,,该商户暂无星级,,,,,爆炒鸭肠,螺丝鸡,豆汁酱自排骨,明珠花园,湖镇新安东路62、64、66号
回家吃饭私房菜,私房菜,,该商户暂无星级,,,,,韭黄炒鸡蛋,萝卜焖牛腩,特价青椒肉丝,海创园,五常街道海兴路瑞谷中心
野丫头私房菜,私房菜,,该商户暂无星级,,,,,,,,三墩镇,村44幢113
Ops House私房小食,私房菜,,该商户暂无星级,,,,,,,,西湖区,西斗门路42号
王记私房菜馆(博邑郡店),私房菜,,该商户暂无星级,,,,,农家土鸡煲,山药筒骨煲,全家福煲,开发区/高教园,博邑郡38号商铺
小馋猫私房菜(江城路店),私房菜,,该商户暂无星级,,,,,,,,上城区,江城路235号附近
时客,私房菜,,该商户暂无星级,,,,,米线,鸡蛋,砂锅粉丝,千岛湖风景区,湖镇珍珠大道1299-6号
欧等私厨(新华店),私房菜,,该商户暂无星级,,,,,,,,庆春路沿线,新华路与长庆街交叉口东北50米
风云小镇私房菜,私房菜,,该商户暂无星级,,,,,,,,大关,胜利河古水街
鹏吟私房菜(百鸟朝凤美食城店),私房菜,,该商户暂无星级,,,,,羊肉木桶饭,鱼香肉丝木桶饭,泡椒鸡胗木桶饭,凤起路沿线,凤起路283-2号
私房小厨(黄龙好又多店),私房菜,,该商户暂无星级,,,,,,,,西湖北线/黄龙,环曙光路136号黄龙好又多超市
滷滴滴,私房菜,,该商户暂无星级,,,,,,,,吴山广场/河坊街,岳王路
青兰小吃,私房菜,,该商户暂无星级,,,,,汤粉干,炒面,炒粉干,建德市其他,新安江街道中兴南路7幢6室
随便点,私房菜,,该商户暂无星级,,,,,,,,下沙,高沙社区175号
碗约餐厅,私房菜,,该商户暂无星级,,,,,旺仔,劲酒,拍黄瓜,新广场,新安江街道明镜路82号
四季三餐,私房菜,,该商户暂无星级,,,,,红烧鱼块,酸辣鸡胗,肉末茄子,余杭区,南苑街道新丰社区东区127号
嫂子私房菜,私房菜,,该商户暂无星级,,,,,烤鸡翅,鸡翅尖,五花肉,千岛湖风景区,湖镇开发路164号
千岛湖私房菜,私房菜,,该商户暂无星级,,,,,农家肉,包头鱼,千岛湖鱼,下城区,石桥路中国移动旁
君君私房菜,私房菜,,该商户暂无星级,,,,,蒜香烤鱼,辣子猪蹄,爆炒鸭肠,临安区其他,临西路与城中街交叉口西南200米
王师傅私房菜,私房菜,,该商户暂无星级,,,,,,,,迎宾路沿线,恩波大道288号
周记私房菜,私房菜,,该商户暂无星级,,,,,,,,城东,相埠路南50米
邂逅吃货,私房菜,,该商户暂无星级,,,,,娃娃菜,花甲去沙现场,听装雪花啤酒,大润发/中心广场,城南街道白云源路868号白云小区28幢
木西(杭商院店),私房菜,,该商户暂无星级,,,,,芋圆一号,韩式年糕一号,茄汁肉酱意面,桐庐县其他,城南街道滩头村马家+上坡
又一家私房菜,私房菜,,该商户暂无星级,,,,,香菇牛肉羹,红烧鱼块盖饭,红烧鸡块盖饭,开发区/高教园,西兴街道滨康二苑38号商铺
仙供爆鱼,私房菜,,该商户暂无星级,,,,,爆鱼,,,塘栖,塘栖镇西小河街223号
醉美小龙虾,私房菜,,该商户暂无星级,,,,,玉米段,生菜,小料包,余杭区,闲林街道联荣村一组来山庙29号
千岛湖鱼馆(奥克斯店),私房菜,,该商户暂无星级,,,,,杭椒牛柳,清炒冬瓜,千岛湖特色鸟包子,古墩路沿线,良渚街道古墩路1709号
俞家私房菜,私房菜,,该商户暂无星级,,,,,花生米,水白菜,深水螺丝,鱼街,湖镇鱼街6、7号
一品轩私房菜,私房菜,,该商户暂无星级,,,,,酸豆角炒肉丝,无骨刺川江鱼,水煮鱼,下沙,杭州经济技术开发区荣辉商业中心
熊太郎便当(石桥店),私房菜,,该商户暂无星级,,,,,椰树椰汁,蒟蒻橙汁,蓝莓汁,下城区,石祥路59号2号楼109室
好多肉(金家渡店),私房菜,,该商户暂无星级,,,,,,,,三墩镇,朱家路30号
喵女王私厨,私房菜,,该商户暂无星级,,,,,Q弹芋圆,芒果水果杯,火龙果水果杯,金桥北路/国道,富春街道金家桥金家墩157号1楼
皇后私厨,私房菜,,该商户暂无星级,,,,,御膳红烧肉便当,日式照烧鸡排便当,日色照烧鸡排便当,开发区/高教园,杨家墩塘外俞家16号留香阁过桥米线斜对面
希岸酒店(餐饮),私房菜,,该商户暂无星级,,,,,榨菜肉丝汤,生菜,辣椒炒蛋,萧山区,新街镇红山大道637号
欢乐多私厨餐厅,私房菜,,该商户暂无星级,,,,,,,,信义坊,和睦路96号
聚鲜缘私房菜,私房菜,,该商户暂无星级,,,,,虎皮尖椒,茄子长豆角,山药排骨汤,下沙,四季广场
郑家私房菜,私房菜,,该商户暂无星级,,,,,,,,大关,大关南苑16号205
百家私房菜,私房菜,,该商户暂无星级,,,,,农夫山泉水,雪花啤酒,番茄拌糖,开发区/高教园,浦沿街道东冠社区49号
浏阳蒸菜,私房菜,,该商户暂无星级,,,,,红烧胖头鱼,酸辣小肠,蒸草鱼块,下城区,华中南路668号1幢105
聚络味私房菜,私房菜,,该商户暂无星级,,,,,腐皮青菜,尖椒小鱼,腊笋烧猪蹄,古墩路沿线,古墩路618号
农家乐私房菜(联盒美食城店),私房菜,,该商户暂无星级,,,,,尖椒鸭肠,红烧大排,香肠炒青椒,下沙,杭州经济技术开发区财通中心201-11室
阿东鹅肉馆,私房菜,,该商户暂无星级,,,,,青菜肉丝面,鹅肉面,鱼头豆腐汤,新农都,浙江新农都物流中心一区3幢111号
依依家的私房菜,私房菜,,该商户暂无星级,,,,,,,,高新文教区,文一路57号
食尚,私房菜,,该商户暂无星级,,,,,,,,庆春路沿线,潮鸣寺18幢三单元101
江南私厨,私房菜,,该商户暂无星级,,,,,辣炒花甲,尖椒炒蛋,铁板烧土豆粉,开发区/高教园,滨和路1652号
山们兆头,私房菜,,该商户暂无星级,,,,,,,,高新文教区,翠苑三区26-1
真厨房,私房菜,,该商户暂无星级,,,,,辣粉,秘制甜面酱,突突的小鸡心炸炸,开发区/高教园,长河街道江汉路1786号钱龙大厦1324室
小卤,私房菜,,该商户暂无星级,,,,,小鸡炖蘑菇饭,鱼香肉丝饭,宫保鸡丁饭,宋城,转塘街道珊瑚沙路54号
陛陛鸡,私房菜,,该商户暂无星级,,,,,蒸鸡米饭酱黄瓜,美味泡菜,浓浓暖心土鸡汤,开发区/高教园,安业路18-1号
味之轩,私房菜,￥25,该商户暂无星级,,,,,酸辣土豆丝,鱼香肉丝,干煸四季豆,海创园,文一西路省委党校对面永福社区
聚贤堂重庆鸡公煲(延安路店),私房菜,,该商户暂无星级,,,,,鸡公煲,白菜,可乐,凤起路沿线,孩儿巷163号
厨禾饭店,私房菜,,该商户暂无星级,,,,,手工水饺,肉夹猪蹄,咸肉娃娃菜,萧山区,文堰街道万达北路8#B幢一层营业房3-4号
一奇私房菜,私房菜,,该商户暂无星级,,,,,青菜,包头鱼鱼头,干锅长豇豆,凤起路沿线,孩儿巷167号
阿虎私房菜,私房菜,,该商户暂无星级,,,,,黑木耳,麻婆豆腐,鱼香肉丝,建德市其他,新安江街道锦江北路55号
邓家私房菜,私房菜,,该商户暂无星级,,,,,,,,建德市其他,更楼街道仁汇路300号
胡子私房菜(九堡二区店),私房菜,,该商户暂无星级,,,,,,,,九堡,九堡二区8排1号
包客里,私房菜,,该商户暂无星级,,,,,韭菜鸡蛋饼,肉末粉丝包,麻辣豆腐包,於潜镇,於潜镇潜阳路29号
久焖提督椒麻石锅菜,私房菜,,该商户暂无星级,,,,,,,,萧山区,建设四路28号附近
十二峰味馆,私房菜,,该商户暂无星级,,,,,红烧排骨盖浇饭,凉拌茄子盖浇饭,土豆丝盖浇饭,於潜镇,於潜镇金家花园8
家满元,私房菜,,该商户暂无星级,,,,,红糖发糕,雪菜炒饭,劲酒,余杭区,瓶窑镇南山村横山组58号
小厨私房菜,私房菜,,该商户暂无星级,,,,,,,,江干区,笕桥镇相婆路18号
新饭局私房菜,私房菜,,该商户暂无星级,,,,,,,,江北,桐庐县康乐路77号附近
时光小灶,私房菜,,该商户暂无星级,,,,,雪花超爽,紫菜蛋花汤,凤凰玉米羹,大江东,杭州大江东产业集聚区临江工业园区临江消费品综合市场97号
千岛湖民之宿,私房菜,,该商户暂无星级,,,,,,,,千岛湖风景区,淳杨线江村路口
知味工坊,私房菜,,该商户暂无星级,,,,,紫菜蛋汤,青菜豆腐汤,榨菜肉丝汤,开发区,湖镇开发路88号
皇斯福私房菜订制,私房菜,,该商户暂无星级,,,,,,,,丁桥,丁桥路与广发路交叉口北100米
姜妈私房美食汇,私房菜,,该商户暂无星级,,,,,葱油拌面,芒果味热饮,酒酿小汤园,余杭区,余杭街道碧景路61号
海上人家私房菜,私房菜,,该商户暂无星级,,,,,龙虾,小龙虾,千岛湖鱼干煲,九堡,九堡家苑三区1排19号一层、二层
07食府,私房菜,,该商户暂无星级,,,,,,,,千岛湖风景区,环湖南路
光头农家私房菜,私房菜,,该商户暂无星级,,,,,黄花菜炒肉丝,麻辣豆腐,鱿鱼,丁桥,环丁东支路45号
燕妈私厨,私房菜,,该商户暂无星级,,,,,自制榨菜,江小白,白切羊肉面,余杭区,凤凰山路191号
品悦农家私房菜,私房菜,,该商户暂无星级,,,,,,,,三墩镇,三墩路与莫干山路交叉口东50米
牛妈小吃,私房菜,,该商户暂无星级,,,,,芹菜水饺,扬州炒饭,炒年糕,锦北街道,锦北街道香樟名苑1
品味居私房菜馆,私房菜,,该商户暂无星级,,,,,水煮肥牛,拍黄瓜,青椒藕片,阳光路,湖镇阳光路8幢20幢14号
惠芳私房美食,私房菜,,该商户暂无星级,,,,,手工猪肉大白菜水饺,手工小馄饨,骨头肉皮冻,江北,桐君街道康乐区14幢前104号
古家私房菜,私房菜,,该商户暂无星级,,,,,水煮鱼,梅干菜扣肉,,下城区,北景园回龙路117号
钱嘟嘟私房美食,私房菜,,该商户暂无星级,,,,,菌菇面疙瘩,甜酒酿饮料,炒面,江北新世纪,桐君街道石明弄8号
0552私房菜,私房菜,,该商户暂无星级,,,,,酸辣肥肠,川式榨菜鱼,红烧兔子,下沙,杭州经济技术开发区荣辉商业中心3幢208室
醉香居烧烤排挡,私房菜,,该商户暂无星级,,,,,炒螺丝,鸡全翅,猪鞭,余杭区,宏达路3号
萌萌哒炒饭,私房菜,,该商户暂无星级,,,,,绿力,会稽山五年陈,加多宝,千岛湖绿城度假公寓,湖镇新安北路2-25号、2-26号
郑记私房菜,私房菜,,该商户暂无星级,,,,,大沙河丑苹果,鱼香肉丝饭,尖椒炒蛋饭,桐庐县其他,城南街道滩头村马家
衢州私房菜馆,私房菜,,该商户暂无星级,,,,,,,,下城区,兴业街147号
肖记私房菜(新农都店),私房菜,,该商户暂无星级,,,,,青椒马兰头,清炒莴笋,牛腩盖浇饭,新农都,浙江新农都物流中心一区8幢105号
盘里文章私房菜(萧山店),私房菜,,该商户暂无星级,,,,,施家生炒土鸡块,干锅千页豆腐,红烧带鱼,市心北路,宁围街道宁安社区26号
衢州私房菜(小河三店),私房菜,,该商户暂无星级,,,,,荷包蛋,鸡排,烤肉,小和山,留下街道石马新村229号
沂蒙私房,私房菜,,该商户暂无星级,,,,,,,,德胜路沿线,德胜东村
鑫和园私房菜(奥克斯店),私房菜,,该商户暂无星级,,,,,香甜玉米粒,酸辣蕨菜,香辣小鱼干,古墩路沿线,奥克斯缔逸城1695
幺妹私房菜,私房菜,,该商户暂无星级,,,,,红烧排骨,红烧鸡尖,土豆烧牛腩,市心北路,宁围街道宁安社区26号
遇见•湖景餐厅,私房菜,,该商户暂无星级,,,,,,,,千岛湖绿城度假公寓,新安大街20-2号20-3号绿城4号商铺
1984私房菜,私房菜,,该商户暂无星级,,,,,,,,古墩路沿线,古墩路799号1楼1-017
姐妹轩餐馆,私房菜,,该商户暂无星级,,,,,红烧小黄鱼,红烧羊肉,羊血豆腐,寿昌镇,寿昌镇东昌北路12号
胖大叔川湘菜馆,私房菜,,该商户暂无星级,,,,,皮蛋豆腐羹,拍黄瓜,尖椒皮蛋,市心北路,市心北路大成名座美食城内
一品私厨,私房菜,,该商户暂无星级,,,,,,,,大关,绍兴路620号附近
周记私房菜,私房菜,,该商户暂无星级,,,,,龙江家园,黄瓜炒蛋,麻辣鸭血,江干区,笕桥镇黎明村6幢2号101
云峰私房菜,私房菜,,该商户暂无星级,,,,,大盘鸡,干锅鸭,莴笋丝,萧山区,河庄镇河中路36号
小食代快餐&炒菜,私房菜,,该商户暂无星级,,,,,尖椒炒火腿肠,蒜苗炒香肠,腐竹炒肉片,拱墅区,北部软件园祥运路香槟之约D幢
可乐私房菜,私房菜,,该商户暂无星级,,,,,腌鸡锅仔,红烧牛肉锅仔,三鲜锅仔,余杭区,瓶窑镇新窑路91号
享味时光,私房菜,,该商户暂无星级,,,,,鸡排饭,香飘雪菜蛋炒饭,香飘培根蛋炒饭,拱墅区,庆隆苑隐秀路260号
开化回忆馆,私房菜,,该商户暂无星级,,,,,,,,江干区,水云街7号
百姓食府,私房菜,,该商户暂无星级,,,,,毛血旺,小炒豇豆,酒酿圆子羹,拱墅区,花园岗街186-17号
辣味馆,私房菜,,该商户暂无星级,,,,,,,,古墩路沿线,骆家庄50号
粒粒香木桶饭,私房菜,,该商户暂无星级,,,,,口水鸡,清炒豆芽,干锅土豆片,开发区/高教园,滨兴东苑西门48号商铺老面馆
别浪feile私房菜,私房菜,,该商户暂无星级,,,,,麻辣酱烤肉饭,蜜汁酱烤肉饭,海鲜酱烤肉饭,开发区/高教园,西兴街道迎春小区235号商铺
私厨餐厅,私房菜,,该商户暂无星级,,,,,老干妈炒饭,香辣蟹,韭菜炒蛋,海创园,五常街道永福社区1号农居点20幢105室
汤厨私房菜,私房菜,,该商户暂无星级,,,,,特色钱塘江野生江鲜,,,萧山区,进化镇大汤坞村
4g私房菜,私房菜,,该商户暂无星级,,,,,剁椒鱼块,糖醋鱼块,虎皮小杭椒,天城路沿线,范家二号路20号103
生活工作美食,私房菜,,该商户暂无星级,,,,,五花肉萝卜片,鲫鱼豆腐汤,红烧鲫鱼,艮山路沿线,闸弄口横路18号
家客本色,私房菜,,该商户暂无星级,,,,,螺丝鸡,豆汁酱子排骨,干锅鸭头,明珠花园,湖镇新安东路61号
西溪私房菜,私房菜,,该商户暂无星级,,,,,羊蝎子锅仔,特色排骨虾,手抓排骨,西湖区,留下街道老东岳25号
源味厨房,私房菜,,该商户暂无星级,,,,,蒜蓉菠菜,家常茄子烧肉,芥菜炒鸡蛋,海创园,西溪润景大厦1幢101室-D
丁小厨烤肉拌饭,私房菜,,该商户暂无星级,,,,,汇源果汁,烤肉拌饭沙拉,番薯干,富阳区其他,银湖街道新常村
尚雅私房料理,私房菜,,该商户暂无星级,,,,,,,,开发区/高教园,江南大道3780号元天科技大楼一楼二楼
食香园,私房菜,,该商户暂无星级,,,,,,,,天城路沿线,天城路君逸酒店旁
名家私房菜,私房菜,,该商户暂无星级,,,,,,,,钱江新城,解放东路286号昆龙童装城负一楼
胖球私厨,私房菜,,该商户暂无星级,,,,,纯鲜肉,芹菜鲜肉,荠菜鲜肉,吴山广场/河坊街,江城路480号
原蛊蒸饭,私房菜,,该商户暂无星级,,,,,椰汁,蜂蜜柚子茶,楼友会白领炒饭,高新文教区,黄姑山路29号4楼
刘师傅,私房菜,,该商户暂无星级,,,,,鱼香肉丝饭,红烧猪手煲饭,养胃猪肚煲饭,江干区,东宁路与花园兜街交叉口旁
王大厨餐厅(老余杭店),私房菜,,该商户暂无星级,,,,,,,,老余杭,余彭路21号
意奇秀餐厅,私房菜,,该商户暂无星级,,,,,,,,钱江世纪城,观澜路1号
徐飞餐厅,私房菜,,该商户暂无星级,,,,,香锅鸡,凉拌海蜇,洋葱炒肉,建德市其他,新安江街道白沙社区江村路3幢
